"exposureId","exposureName","outcomeId","outcomeName"
19077117,"Hetastarch",2,"Cardiac arrhythmia"
1768734,"Hexachlorophene",2,"Cardiac arrhythmia"
19069149,"Histidine",2,"Cardiac arrhythmia"
1366773,"histrelin",2,"Cardiac arrhythmia"
1101703,"homatropine",2,"Cardiac arrhythmia"
36879180,"human menopausal gonadotrophin",2,"Cardiac arrhythmia"
1373928,"Hydralazine",2,"Cardiac arrhythmia"
974140,"Hydrochloric Acid",2,"Cardiac arrhythmia"
974166,"Hydrochlorothiazide",2,"Cardiac arrhythmia"
1174888,"Hydrocodone",2,"Cardiac arrhythmia"
975125,"Hydrocortisone",2,"Cardiac arrhythmia"
1776430,"Hydrogen Peroxide",2,"Cardiac arrhythmia"
976778,"hydroquinone",2,"Cardiac arrhythmia"
1377023,"Hydroxocobalamin",2,"Cardiac arrhythmia"
1777087,"Hydroxychloroquine",2,"Cardiac arrhythmia"
19069076,"hydroxyethyl cellulose",2,"Cardiac arrhythmia"
1377141,"hydroxyurea",2,"Cardiac arrhythmia"
777221,"Hydroxyzine",2,"Cardiac arrhythmia"
705219,"HYLAN G-F 20",2,"Cardiac arrhythmia"
923672,"Hyoscyamine",2,"Cardiac arrhythmia"
44784806,"Hypochlorite",2,"Cardiac arrhythmia"
902251,"hypromellose",2,"Cardiac arrhythmia"
1512480,"Ibandronate",2,"Cardiac arrhythmia"
1177480,"Ibuprofen",2,"Cardiac arrhythmia"
19050087,"ibutilide",2,"Cardiac arrhythmia"
40242044,"icatibant",2,"Cardiac arrhythmia"
42874246,"icosapent ethyl",2,"Cardiac arrhythmia"
19078097,"Idarubicin",2,"Cardiac arrhythmia"
45776944,"idelalisib",2,"Cardiac arrhythmia"
19069103,"ifenprodil",2,"Cardiac arrhythmia"
19078187,"Ifosfamide",2,"Cardiac arrhythmia"
19017241,"iloperidone",2,"Cardiac arrhythmia"
1304107,"imatinib",2,"Cardiac arrhythmia"
19122327,"imidapril",2,"Cardiac arrhythmia"
1778262,"Imipenem",2,"Cardiac arrhythmia"
778268,"Imipramine",2,"Cardiac arrhythmia"
981691,"imiquimod",2,"Cardiac arrhythmia"
40240664,"indacaterol",2,"Cardiac arrhythmia"
978555,"Indapamide",2,"Cardiac arrhythmia"
1711523,"Indinavir",2,"Cardiac arrhythmia"
19078612,"Indocyanine Green",2,"Cardiac arrhythmia"
1178663,"Indomethacin",2,"Cardiac arrhythmia"
42709320,"ingenol mebutate",2,"Cardiac arrhythmia"
1379525,"Inositol",2,"Cardiac arrhythmia"
1380068,"Interferon Alfa-2b",2,"Cardiac arrhythmia"
1780601,"Iodine",2,"Cardiac arrhythmia"
19003201,"iodixanol",2,"Cardiac arrhythmia"
928006,"Iodoquinol",2,"Cardiac arrhythmia"
43531992,"Ioflupane I-123",2,"Cardiac arrhythmia"
19080985,"Iohexol",2,"Cardiac arrhythmia"
36878931,"Iomeprol",2,"Cardiac arrhythmia"
19081224,"Iopamidol",2,"Cardiac arrhythmia"
19003206,"iopromide",2,"Cardiac arrhythmia"
19122158,"Iothalamate",2,"Cardiac arrhythmia"
19067271,"Iotrolan",2,"Cardiac arrhythmia"
19069131,"ioversol",2,"Cardiac arrhythmia"
19003249,"ioxilan",2,"Cardiac arrhythmia"
1112921,"Ipratropium",2,"Cardiac arrhythmia"
1347384,"irbesartan",2,"Cardiac arrhythmia"
1367268,"irinotecan",2,"Cardiac arrhythmia"
1395773,"iron sucrose",2,"Cardiac arrhythmia"
46221284,"isavuconazonium",2,"Cardiac arrhythmia"
19003491,"isoconazole",2,"Cardiac arrhythmia"
782043,"Isoflurane",2,"Cardiac arrhythmia"
19082306,"Isoleucine",2,"Cardiac arrhythmia"
1103518,"isometheptene",2,"Cardiac arrhythmia"
1782521,"isoniazid",2,"Cardiac arrhythmia"
19028106,"Isopropyl Alcohol",2,"Cardiac arrhythmia"
915829,"isopropyl unoprostone",2,"Cardiac arrhythmia"
1183554,"Isoproterenol",2,"Cardiac arrhythmia"
1383815,"Isosorbide",2,"Cardiac arrhythmia"
1383925,"Isosorbide Dinitrate",2,"Cardiac arrhythmia"
984232,"Isotretinoin",2,"Cardiac arrhythmia"
1384360,"Isoxsuprine",2,"Cardiac arrhythmia"
1326012,"Isradipine",2,"Cardiac arrhythmia"
46234437,"ivabradine",2,"Cardiac arrhythmia"
42709323,"ivacaftor",2,"Cardiac arrhythmia"
1784444,"Ivermectin",2,"Cardiac arrhythmia"
19025348,"ixabepilone",2,"Cardiac arrhythmia"
35606214,"ixazomib",2,"Cardiac arrhythmia"
19123240,"Josamycin",2,"Cardiac arrhythmia"
1784749,"Kanamycin",2,"Cardiac arrhythmia"
785649,"Ketamine",2,"Cardiac arrhythmia"
1185922,"Ketoprofen",2,"Cardiac arrhythmia"
1136980,"Ketorolac",2,"Cardiac arrhythmia"
986117,"Ketotifen",2,"Cardiac arrhythmia"
1386957,"Labetalol",2,"Cardiac arrhythmia"
19087394,"lacosamide",2,"Cardiac arrhythmia"
19011035,"Lactate",2,"Cardiac arrhythmia"
19087208,"Lactose",2,"Cardiac arrhythmia"
987245,"Lactulose",2,"Cardiac arrhythmia"
1704183,"Lamivudine",2,"Cardiac arrhythmia"
705103,"lamotrigine",2,"Cardiac arrhythmia"
19087317,"Lanolin",2,"Cardiac arrhythmia"
1503501,"lanreotide",2,"Cardiac arrhythmia"
929887,"lansoprazole",2,"Cardiac arrhythmia"
990028,"lanthanum carbonate",2,"Cardiac arrhythmia"
1359548,"lapatinib",2,"Cardiac arrhythmia"
954688,"latanoprost",2,"Cardiac arrhythmia"
792899,"Latanoprostene Bunod",2,"Cardiac arrhythmia"
45775020,"ledipasvir",2,"Cardiac arrhythmia"
1101898,"leflunomide",2,"Cardiac arrhythmia"
19026972,"lenalidomide",2,"Cardiac arrhythmia"
46221433,"lenvatinib",2,"Cardiac arrhythmia"
792929,"letermovir",2,"Cardiac arrhythmia"
1315946,"letrozole",2,"Cardiac arrhythmia"
19088571,"Leucine",2,"Cardiac arrhythmia"
1388796,"Leucovorin",2,"Cardiac arrhythmia"
1351541,"Leuprolide",2,"Cardiac arrhythmia"
1192218,"Levalbuterol",2,"Cardiac arrhythmia"
711584,"Levetiracetam",2,"Cardiac arrhythmia"
932815,"Levobunolol",2,"Cardiac arrhythmia"
19098741,"Levobupivacaine",2,"Cardiac arrhythmia"
1553610,"Levocarnitine",2,"Cardiac arrhythmia"
1136422,"levocetirizine",2,"Cardiac arrhythmia"
789578,"Levodopa",2,"Cardiac arrhythmia"
40168303,"levoleucovorin",2,"Cardiac arrhythmia"
45775208,"levomefolate",2,"Cardiac arrhythmia"
43560354,"levomilnacipran",2,"Cardiac arrhythmia"
1589505,"Levonorgestrel",2,"Cardiac arrhythmia"
1189766,"Levorphanol",2,"Cardiac arrhythmia"
1501700,"levothyroxine",2,"Cardiac arrhythmia"
989878,"Lidocaine",2,"Cardiac arrhythmia"
40220740,"lifitegrast",2,"Cardiac arrhythmia"
42900505,"linaclotide",2,"Cardiac arrhythmia"
40239216,"Linagliptin",2,"Cardiac arrhythmia"
916751,"Lindane",2,"Cardiac arrhythmia"
1736887,"linezolid",2,"Cardiac arrhythmia"
1505346,"liothyronine",2,"Cardiac arrhythmia"
990760,"Lipase",2,"Cardiac arrhythmia"
40170911,"liraglutide",2,"Cardiac arrhythmia"
709567,"Lisdexamfetamine",2,"Cardiac arrhythmia"
1308216,"Lisinopril",2,"Cardiac arrhythmia"
751246,"Lithium Carbonate",2,"Cardiac arrhythmia"
767410,"lithium citrate",2,"Cardiac arrhythmia"
44506754,"Lixisenatide",2,"Cardiac arrhythmia"
967496,"Lodoxamide",2,"Cardiac arrhythmia"
1707800,"lomefloxacin",2,"Cardiac arrhythmia"
1391846,"Lomustine",2,"Cardiac arrhythmia"
1738170,"lopinavir",2,"Cardiac arrhythmia"
791967,"Lorazepam",2,"Cardiac arrhythmia"
42873635,"lorcaserin",2,"Cardiac arrhythmia"
19007977,"lormetazepam",2,"Cardiac arrhythmia"
19049709,"lornoxicam",2,"Cardiac arrhythmia"
1367500,"Losartan",2,"Cardiac arrhythmia"
967562,"loteprednol etabonate",2,"Cardiac arrhythmia"
1592085,"Lovastatin",2,"Cardiac arrhythmia"
792263,"Loxapine",2,"Cardiac arrhythmia"
19071936,"loxoprofen",2,"Cardiac arrhythmia"
987366,"lubiprostone",2,"Cardiac arrhythmia"
44507693,"luliconazole",2,"Cardiac arrhythmia"
46275580,"lumacaftor",2,"Cardiac arrhythmia"
19048037,"lumefantrine",2,"Cardiac arrhythmia"
40230761,"lurasidone",2,"Cardiac arrhythmia"
1310353,"Lutein",2,"Cardiac arrhythmia"
19092377,"Lysine",2,"Cardiac arrhythmia"
992716,"Mafenide",2,"Cardiac arrhythmia"
19013986,"magnesium acetate",2,"Cardiac arrhythmia"
908464,"magnesium carbonate",2,"Cardiac arrhythmia"
19092849,"Magnesium Chloride",2,"Cardiac arrhythmia"
967861,"magnesium citrate",2,"Cardiac arrhythmia"
19067971,"MAGNESIUM GLUCONATE",2,"Cardiac arrhythmia"
992956,"Magnesium Hydroxide",2,"Cardiac arrhythmia"
19051926,"Magnesium lactate",2,"Cardiac arrhythmia"
993631,"Magnesium Oxide",2,"Cardiac arrhythmia"
1168079,"Magnesium Salicylate",2,"Cardiac arrhythmia"
42899326,"Magnesium silicate",2,"Cardiac arrhythmia"
19093848,"Magnesium Sulfate",2,"Cardiac arrhythmia"
993979,"Malathion",2,"Cardiac arrhythmia"
42899344,"Maltose",2,"Cardiac arrhythmia"
42903608,"manganese phosphate",2,"Cardiac arrhythmia"
19008897,"manganese sulfate",2,"Cardiac arrhythmia"
19071995,"manidipine",2,"Cardiac arrhythmia"
994058,"Mannitol",2,"Cardiac arrhythmia"
794147,"Maprotiline",2,"Cardiac arrhythmia"
1787101,"maraviroc",2,"Cardiac arrhythmia"
1394337,"Mechlorethamine",2,"Cardiac arrhythmia"
994341,"Meclizine",2,"Cardiac arrhythmia"
1180182,"Meclofenamate",2,"Cardiac arrhythmia"
19009025,"mecobalamin",2,"Cardiac arrhythmia"
19125106,"Medazepam",2,"Cardiac arrhythmia"
19094483,"Medigoxin",2,"Cardiac arrhythmia"
1500211,"Medroxyprogesterone",2,"Cardiac arrhythmia"
19000498,"Mefloquine",2,"Cardiac arrhythmia"
1300978,"Megestrol",2,"Cardiac arrhythmia"
1301152,"Melatonin",2,"Cardiac arrhythmia"
1150345,"meloxicam",2,"Cardiac arrhythmia"
1301267,"Melphalan",2,"Cardiac arrhythmia"
701322,"Memantine",2,"Cardiac arrhythmia"
19072027,"menatetrenone",2,"Cardiac arrhythmia"
901656,"Menthol",2,"Cardiac arrhythmia"
904704,"Mepenzolate",2,"Cardiac arrhythmia"
1102527,"Meperidine",2,"Cardiac arrhythmia"
702685,"Mephobarbital",2,"Cardiac arrhythmia"
702774,"Mepivacaine",2,"Cardiac arrhythmia"
702865,"Meprobamate",2,"Cardiac arrhythmia"
920113,"mequinol",2,"Cardiac arrhythmia"
19009145,"mequitazine",2,"Cardiac arrhythmia"
1436650,"mercaptopurine",2,"Cardiac arrhythmia"
1709170,"meropenem",2,"Cardiac arrhythmia"
968426,"mesalamine",2,"Cardiac arrhythmia"
1354698,"Mesna",2,"Cardiac arrhythmia"
1503184,"Mestranol",2,"Cardiac arrhythmia"
1123995,"metaproterenol",2,"Cardiac arrhythmia"
19003303,"Metaraminol",2,"Cardiac arrhythmia"
780369,"metaxalone",2,"Cardiac arrhythmia"
19024227,"Methacholine",2,"Cardiac arrhythmia"
1103640,"Methadone",2,"Cardiac arrhythmia"
704053,"Methamphetamine",2,"Cardiac arrhythmia"
904250,"Methazolamide",2,"Cardiac arrhythmia"
904356,"Methenamine",2,"Cardiac arrhythmia"
1504620,"Methimazole",2,"Cardiac arrhythmia"
19004724,"Methionine",2,"Cardiac arrhythmia"
704943,"Methocarbamol",2,"Cardiac arrhythmia"
1305058,"Methotrexate",2,"Cardiac arrhythmia"
19005147,"Methotrimeprazine",2,"Cardiac arrhythmia"
905223,"Methoxsalen",2,"Cardiac arrhythmia"
19009365,"methoxyphenamine",2,"Cardiac arrhythmia"
1158632,"Methscopolamine",2,"Cardiac arrhythmia"
905273,"Methyclothiazide",2,"Cardiac arrhythmia"
909440,"methyl salicylate",2,"Cardiac arrhythmia"
905371,"Methylcellulose",2,"Cardiac arrhythmia"
1305447,"Methyldopa",2,"Cardiac arrhythmia"
1305496,"Methyldopate",2,"Cardiac arrhythmia"
905518,"Methylene blue",2,"Cardiac arrhythmia"
1305637,"Methylergonovine",2,"Cardiac arrhythmia"
909841,"methylnaltrexone",2,"Cardiac arrhythmia"
1506270,"Methylprednisolone",2,"Cardiac arrhythmia"
1506602,"Methyltestosterone",2,"Cardiac arrhythmia"
905531,"Metipranolol",2,"Cardiac arrhythmia"
906780,"Metoclopramide",2,"Cardiac arrhythmia"
907013,"Metolazone",2,"Cardiac arrhythmia"
1307046,"Metoprolol",2,"Cardiac arrhythmia"
1707164,"Metronidazole",2,"Cardiac arrhythmia"
1307542,"Mexiletine",2,"Cardiac arrhythmia"
19007737,"Mianserin",2,"Cardiac arrhythmia"
19018013,"micafungin",2,"Cardiac arrhythmia"
708298,"Midazolam",2,"Cardiac arrhythmia"
19072122,"midecamycin",2,"Cardiac arrhythmia"
1308368,"Midodrine",2,"Cardiac arrhythmia"
1594003,"midostaurin",2,"Cardiac arrhythmia"
1508439,"Mifepristone",2,"Cardiac arrhythmia"
1510202,"miglitol",2,"Cardiac arrhythmia"
19080226,"milnacipran",2,"Cardiac arrhythmia"
1368671,"Milrinone",2,"Cardiac arrhythmia"
1708880,"Minocycline",2,"Cardiac arrhythmia"
1309068,"Minoxidil",2,"Cardiac arrhythmia"
42873636,"mirabegron",2,"Cardiac arrhythmia"
725131,"Mirtazapine",2,"Cardiac arrhythmia"
1150871,"Misoprostol",2,"Cardiac arrhythmia"
1389036,"Mitomycin",2,"Cardiac arrhythmia"
1309161,"Mitotane",2,"Cardiac arrhythmia"
1309188,"Mitoxantrone",2,"Cardiac arrhythmia"
710650,"modafinil",2,"Cardiac arrhythmia"
1310756,"moexipril",2,"Cardiac arrhythmia"
19011062,"mofezolac",2,"Cardiac arrhythmia"
905233,"Mometasone",2,"Cardiac arrhythmia"
1154161,"montelukast",2,"Cardiac arrhythmia"
1110410,"Morphine",2,"Cardiac arrhythmia"
1716903,"moxifloxacin",2,"Cardiac arrhythmia"
951511,"Mupirocin",2,"Cardiac arrhythmia"
19003999,"mycophenolate mofetil",2,"Cardiac arrhythmia"
19012565,"Mycophenolic Acid",2,"Cardiac arrhythmia"
1113648,"nabumetone",2,"Cardiac arrhythmia"
36878831,"nadifloxacin",2,"Cardiac arrhythmia"
1313200,"Nadolol",2,"Cardiac arrhythmia"
1507558,"Nafarelin",2,"Cardiac arrhythmia"
1713930,"Nafcillin",2,"Cardiac arrhythmia"
914053,"naftifine",2,"Cardiac arrhythmia"
1114122,"Nalbuphine",2,"Cardiac arrhythmia"
1593619,"naldemedine",2,"Cardiac arrhythmia"
45774613,"naloxegol",2,"Cardiac arrhythmia"
1114220,"Naloxone",2,"Cardiac arrhythmia"
1514412,"Nandrolone",2,"Cardiac arrhythmia"
914533,"Naphazoline",2,"Cardiac arrhythmia"
1115008,"Naproxen",2,"Cardiac arrhythmia"
1118117,"naratriptan",2,"Cardiac arrhythmia"
915392,"Natamycin",2,"Cardiac arrhythmia"
1502826,"nateglinide",2,"Cardiac arrhythmia"
1314577,"nebivolol",2,"Cardiac arrhythmia"
1114620,"Nedocromil",2,"Cardiac arrhythmia"
714684,"nefazodone",2,"Cardiac arrhythmia"
1715472,"Nelfinavir",2,"Cardiac arrhythmia"
915981,"Neomycin",2,"Cardiac arrhythmia"
717136,"Neostigmine",2,"Cardiac arrhythmia"
909795,"nepafenac",2,"Cardiac arrhythmia"
793846,"neratinib",2,"Cardiac arrhythmia"
793351,"netarsudil",2,"Cardiac arrhythmia"
45774966,"netupitant",2,"Cardiac arrhythmia"
1769389,"Nevirapine",2,"Cardiac arrhythmia"
1517824,"Niacin",2,"Cardiac arrhythmia"
19018419,"Niacinamide",2,"Cardiac arrhythmia"
1318137,"Nicardipine",2,"Cardiac arrhythmia"
19018352,"Nicergoline",2,"Cardiac arrhythmia"
19014977,"Nicorandil",2,"Cardiac arrhythmia"
718583,"Nicotine",2,"Cardiac arrhythmia"
1318853,"Nifedipine",2,"Cardiac arrhythmia"
1394023,"nilotinib",2,"Cardiac arrhythmia"
1315286,"nilutamide",2,"Cardiac arrhythmia"
19113063,"nilvadipine",2,"Cardiac arrhythmia"
1319133,"Nimodipine",2,"Cardiac arrhythmia"
45775396,"nintedanib",2,"Cardiac arrhythmia"
1593861,"niraparib",2,"Cardiac arrhythmia"
1319880,"Nisoldipine",2,"Cardiac arrhythmia"
1715315,"nitazoxanide",2,"Cardiac arrhythmia"
19020021,"Nitrazepam",2,"Cardiac arrhythmia"
920293,"Nitrofurantoin",2,"Cardiac arrhythmia"
1361711,"Nitroglycerin",2,"Cardiac arrhythmia"
19020994,"Nitroprusside",2,"Cardiac arrhythmia"
19021129,"Nitrous Oxide",2,"Cardiac arrhythmia"
950696,"Nizatidine",2,"Cardiac arrhythmia"
1518198,"norelgestromin",2,"Cardiac arrhythmia"
1321341,"Norepinephrine",2,"Cardiac arrhythmia"
1721543,"Norfloxacin",2,"Cardiac arrhythmia"
1515774,"norgestimate",2,"Cardiac arrhythmia"
1521592,"Norgestrel",2,"Cardiac arrhythmia"
721724,"Nortriptyline",2,"Cardiac arrhythmia"
19021930,"Noscapine",2,"Cardiac arrhythmia"
922570,"Nystatin",2,"Cardiac arrhythmia"
36250189,"obeticholic acid",2,"Cardiac arrhythmia"
40798996,"Octotiamine",2,"Cardiac arrhythmia"
1522957,"Octreotide",2,"Cardiac arrhythmia"
785788,"olanzapine",2,"Cardiac arrhythmia"
45892579,"olaparib",2,"Cardiac arrhythmia"
40226742,"olmesartan",2,"Cardiac arrhythmia"
45775116,"olodaterol",2,"Cardiac arrhythmia"
915855,"olopatadine",2,"Cardiac arrhythmia"
916282,"olsalazine",2,"Cardiac arrhythmia"
45892552,"ombitasvir",2,"Cardiac arrhythmia"
19106973,"Omega-3 Fatty Acids",2,"Cardiac arrhythmia"
923645,"Omeprazole",2,"Cardiac arrhythmia"
1000560,"Ondansetron",2,"Cardiac arrhythmia"
45776147,"oritavancin",2,"Cardiac arrhythmia"
741530,"orlistat",2,"Cardiac arrhythmia"
724394,"Orphenadrine",2,"Cardiac arrhythmia"
1799139,"Oseltamivir",2,"Cardiac arrhythmia"
35605522,"osimertinib",2,"Cardiac arrhythmia"
43525773,"Ospemifene",2,"Cardiac arrhythmia"
36878777,"Oteracil",2,"Cardiac arrhythmia"
1724703,"Oxacillin",2,"Cardiac arrhythmia"
1318011,"oxaliplatin",2,"Cardiac arrhythmia"
1524769,"Oxandrolone",2,"Cardiac arrhythmia"
1118045,"oxaprozin",2,"Cardiac arrhythmia"
19071314,"oxatomide",2,"Cardiac arrhythmia"
724816,"Oxazepam",2,"Cardiac arrhythmia"
40799014,"Oxazolam",2,"Cardiac arrhythmia"
718122,"oxcarbazepine",2,"Cardiac arrhythmia"
918222,"oxiconazole",2,"Cardiac arrhythmia"
1124957,"Oxycodone",2,"Cardiac arrhythmia"
925636,"Oxymetazoline",2,"Cardiac arrhythmia"
1125765,"Oxymorphone",2,"Cardiac arrhythmia"
906874,"Oxyquinoline",2,"Cardiac arrhythmia"
925952,"Oxytetracycline",2,"Cardiac arrhythmia"
1326115,"Oxytocin",2,"Cardiac arrhythmia"
793561,"ozenoxacin",2,"Cardiac arrhythmia"
1378382,"Paclitaxel",2,"Cardiac arrhythmia"
45892075,"palbociclib",2,"Cardiac arrhythmia"
911354,"palonosetron",2,"Cardiac arrhythmia"
1511646,"pamidronate",2,"Cardiac arrhythmia"
46221435,"panobinostat",2,"Cardiac arrhythmia"
19019317,"pantethine",2,"Cardiac arrhythmia"
40231459,"Panthenol",2,"Cardiac arrhythmia"
948078,"pantoprazole",2,"Cardiac arrhythmia"
19088079,"pantothenate",2,"Cardiac arrhythmia"
19026739,"Pantothenic Acid",2,"Cardiac arrhythmia"
1326901,"Papaverine",2,"Cardiac arrhythmia"
1517740,"paricalcitol",2,"Cardiac arrhythmia"
45892554,"paritaprevir",2,"Cardiac arrhythmia"
1727443,"Paromomycin",2,"Cardiac arrhythmia"
722031,"Paroxetine",2,"Cardiac arrhythmia"
40167554,"pazopanib",2,"Cardiac arrhythmia"
922191,"pectin",2,"Cardiac arrhythmia"
19063605,"pegaptanib",2,"Cardiac arrhythmia"
1304919,"pemetrexed",2,"Cardiac arrhythmia"
938362,"pemirolast",2,"Cardiac arrhythmia"
727835,"Pemoline",2,"Cardiac arrhythmia"
1327978,"Penbutolol",2,"Cardiac arrhythmia"
981654,"penciclovir",2,"Cardiac arrhythmia"
19028050,"Penicillamine",2,"Cardiac arrhythmia"
1728416,"Penicillin G",2,"Cardiac arrhythmia"
1729720,"Penicillin V",2,"Cardiac arrhythmia"
1730370,"Pentamidine",2,"Cardiac arrhythmia"
1130585,"Pentazocine",2,"Cardiac arrhythmia"
730729,"Pentobarbital",2,"Cardiac arrhythmia"
19031224,"Pentostatin",2,"Cardiac arrhythmia"
1331247,"Pentoxifylline",2,"Cardiac arrhythmia"
40167569,"peramivir",2,"Cardiac arrhythmia"
42904177,"perampanel",2,"Cardiac arrhythmia"
19071160,"Perflutren",2,"Cardiac arrhythmia"
732309,"Pergolide",2,"Cardiac arrhythmia"
1373225,"Perindopril",2,"Cardiac arrhythmia"
922868,"Permethrin",2,"Cardiac arrhythmia"
733008,"Perphenazine",2,"Cardiac arrhythmia"
933724,"Phenazopyridine",2,"Cardiac arrhythmia"
723344,"phendimetrazine",2,"Cardiac arrhythmia"
733896,"Phenelzine",2,"Cardiac arrhythmia"
933952,"Pheniramine",2,"Cardiac arrhythmia"
734275,"Phenobarbital",2,"Cardiac arrhythmia"
923540,"phenol",2,"Cardiac arrhythmia"
1335301,"Phenoxybenzamine",2,"Cardiac arrhythmia"
735340,"Phentermine",2,"Cardiac arrhythmia"
1335539,"Phentolamine",2,"Cardiac arrhythmia"
937712,"phenyl salicylate",2,"Cardiac arrhythmia"
19035577,"Phenylalanine",2,"Cardiac arrhythmia"
1135766,"Phenylephrine",2,"Cardiac arrhythmia"
1139993,"Phenylpropanolamine",2,"Cardiac arrhythmia"
1123904,"phenyltoloxamine",2,"Cardiac arrhythmia"
740910,"Phenytoin",2,"Cardiac arrhythmia"
943030,"Phosphoric acid",2,"Cardiac arrhythmia"
19044812,"Phytosterols",2,"Cardiac arrhythmia"
793844,"pibrentasvir",2,"Cardiac arrhythmia"
945286,"Pilocarpine",2,"Cardiac arrhythmia"
42628962,"pimavanserin",2,"Cardiac arrhythmia"
915935,"Pimecrolimus",2,"Cardiac arrhythmia"
40239290,"pimobendan",2,"Cardiac arrhythmia"
1345858,"Pindolol",2,"Cardiac arrhythmia"
1525215,"pioglitazone",2,"Cardiac arrhythmia"
1746114,"Piperacillin",2,"Cardiac arrhythmia"
19080375,"piperidolate",2,"Cardiac arrhythmia"
946340,"Piperonyl Butoxide",2,"Cardiac arrhythmia"
1125449,"pirbuterol",2,"Cardiac arrhythmia"
19089269,"pirenoxine",2,"Cardiac arrhythmia"
19046724,"Pirenzepine",2,"Cardiac arrhythmia"
45775206,"pirfenidone",2,"Cardiac arrhythmia"
1146810,"Piroxicam",2,"Cardiac arrhythmia"
40165636,"pitavastatin",2,"Cardiac arrhythmia"
1592897,"plecanatide",2,"Cardiac arrhythmia"
19017581,"Plerixafor",2,"Cardiac arrhythmia"
947705,"podofilox",2,"Cardiac arrhythmia"
947651,"podophyllin",2,"Cardiac arrhythmia"
40175900,"polidocanol",2,"Cardiac arrhythmia"
986417,"POLYETHYLENE GLYCOL 3350",2,"Cardiac arrhythmia"
948490,"Polyethylene Glycol 400",2,"Cardiac arrhythmia"
948515,"Polyethylene Glycols",2,"Cardiac arrhythmia"
948582,"Polymyxin B",2,"Cardiac arrhythmia"
45775570,"polystyrene sulfonate",2,"Cardiac arrhythmia"
948856,"Polyvinyl Alcohol",2,"Cardiac arrhythmia"
43014237,"pomalidomide",2,"Cardiac arrhythmia"
43013182,"ponatinib",2,"Cardiac arrhythmia"
1704139,"posaconazole",2,"Cardiac arrhythmia"
19076414,"Potassium Acetate",2,"Cardiac arrhythmia"
19027080,"potassium bicarbonate",2,"Cardiac arrhythmia"
19049105,"Potassium Chloride",2,"Cardiac arrhythmia"
976545,"potassium citrate",2,"Cardiac arrhythmia"
19059547,"Potassium gluconate",2,"Cardiac arrhythmia"
19049909,"Potassium Iodide",2,"Cardiac arrhythmia"
19014213,"POTASSIUM LACTATE",2,"Cardiac arrhythmia"
927322,"potassium nitrate",2,"Cardiac arrhythmia"
19027362,"potassium phosphate",2,"Cardiac arrhythmia"
19027475,"potassium sulfate",2,"Cardiac arrhythmia"
950056,"Povidone",2,"Cardiac arrhythmia"
40166461,"Pralatrexate",2,"Cardiac arrhythmia"
1727468,"pralidoxime",2,"Cardiac arrhythmia"
720810,"Pramipexole",2,"Cardiac arrhythmia"
927478,"pramoxine",2,"Cardiac arrhythmia"
36256128,"pranoprofen",2,"Cardiac arrhythmia"
1312007,"prasterone",2,"Cardiac arrhythmia"
40163718,"prasugrel",2,"Cardiac arrhythmia"
1551860,"Pravastatin",2,"Cardiac arrhythmia"
1750461,"Praziquantel",2,"Cardiac arrhythmia"
1350489,"Prazosin",2,"Cardiac arrhythmia"
928110,"prednicarbate",2,"Cardiac arrhythmia"
1550557,"prednisolone",2,"Cardiac arrhythmia"
1551099,"Prednisone",2,"Cardiac arrhythmia"
734354,"pregabalin",2,"Cardiac arrhythmia"
19028945,"pridinol",2,"Cardiac arrhythmia"
19091232,"prifinium",2,"Cardiac arrhythmia"
951279,"Prilocaine",2,"Cardiac arrhythmia"
1751310,"Primaquine",2,"Cardiac arrhythmia"
751347,"Primidone",2,"Cardiac arrhythmia"
1151422,"Probenecid",2,"Cardiac arrhythmia"
1351461,"Procainamide",2,"Cardiac arrhythmia"
751698,"Procaine",2,"Cardiac arrhythmia"
1351779,"Procarbazine",2,"Cardiac arrhythmia"
19028950,"Procaterol",2,"Cardiac arrhythmia"
752061,"Prochlorperazine",2,"Cardiac arrhythmia"
1552310,"Progesterone",2,"Cardiac arrhythmia"
19029327,"proglumetacin",2,"Cardiac arrhythmia"
1792429,"Proguanil",2,"Cardiac arrhythmia"
19052736,"Proline",2,"Cardiac arrhythmia"
19052903,"Promazine",2,"Cardiac arrhythmia"
1153013,"Promethazine",2,"Cardiac arrhythmia"
1353256,"Propafenone",2,"Cardiac arrhythmia"
953391,"Propantheline",2,"Cardiac arrhythmia"
929504,"proparacaine",2,"Cardiac arrhythmia"
19077093,"propiverine",2,"Cardiac arrhythmia"
753626,"Propofol",2,"Cardiac arrhythmia"
1153664,"Propoxyphene",2,"Cardiac arrhythmia"
1353766,"Propranolol",2,"Cardiac arrhythmia"
929128,"Propylene glycol",2,"Cardiac arrhythmia"
1554072,"Propylthiouracil",2,"Cardiac arrhythmia"
754270,"Protriptyline",2,"Cardiac arrhythmia"
19029547,"proxyphylline",2,"Cardiac arrhythmia"
1154332,"Pseudoephedrine",2,"Cardiac arrhythmia"
1759270,"Pyrantel",2,"Cardiac arrhythmia"
1759455,"Pyrazinamide",2,"Cardiac arrhythmia"
959665,"Pyrethrins",2,"Cardiac arrhythmia"
759740,"Pyridostigmine",2,"Cardiac arrhythmia"
19059817,"Pyridoxal",2,"Cardiac arrhythmia"
19005046,"pyridoxine",2,"Cardiac arrhythmia"
1159811,"Pyrilamine",2,"Cardiac arrhythmia"
